ID,Device ID,Vehicle Type,Trip Duration,Trip Distance,Start Time,End Time,Modified Date,Month,Hour,Day of Week,Council District (Start),Council District (End),Origin Cell ID,Destination Cell ID,Year,Start Latitude,Start Longitude,End Latitude,End Longitude
2b1182da-6e45-4aae-9242-c86e7ac1c96a,e34d0a01-e502-417c-b123-b0df98cb8d9b,scooter,362,4,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015186,015031,2019,30.282,-97.737,30.29,-97.74
f68fafe4-3ea2-4ccb-b9c6-de88bbdd792c,9120c779-39f3-4206-9b1d-3c170cf7ac88,scooter,537,931,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014545,014384,2019,30.256,-97.745,30.248,-97.749
2ef04879-1248-4aea-86fd-4c101eb03688,616f7fd1-6952-407e-afc2-1e8e88e62f9a,scooter,56,48,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014718,014718,2019,30.294,-97.744,30.294,-97.744
32527869-00b3-4ccc-834c-ac1886fed2c7,0bf56792-0cf2-4c98-bd5e-91b413fbeeec,scooter,408,318,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014714,014714,2019,30.285,-97.744,30.285,-97.743
89b7d77b-f733-42c8-8e3d-08ec780ed0c5,8c8f1d7d-bb8e-4983-b047-fe9b62fde9ce,scooter,197,357,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,016287,016445,2019,30.279,-97.721,30.28,-97.718
25e9c26f-956d-4d62-931b-128303422559,1a7d4e78-fd19-4c4d-9c51-33ec7c08a36a,scooter,511,3307,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,3,3,013589,013263,2019,30.23,-97.76,30.205,-97.765
eb8ece62-d492-4c62-a80c-9bbe5e0b4b21,c6166acd-7da3-41d4-b452-e13a07b97a85,scooter,382,1915,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014718,015186,2019,30.293,-97.744,30.283,-97.737
caf0f2e4-4cfb-4dde-abee-b7c7c1ca2ad4,fa3879c5-3064-4469-989b-040a495fdfba,scooter,354,502,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014235,014391,2019,30.269,-97.749,30.265,-97.747
6b425303-c3ef-468c-bb96-1c8370010faf,c42e3cba-75d5-4fbb-8aba-b388be984558,scooter,105,64,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014549,014549,2019,30.265,-97.746,30.265,-97.746
14cb3389-f68f-4980-af8a-d449229750c1,f009f56a-337e-4b28-a2ed-32e2ef427941,scooter,668,182,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,014866,014867,2019,30.272,-97.741,30.272,-97.741
1ba8faa4-467a-4a88-b278-ff95b69a2470,0773d7fb-9e50-4ca2-84e5-e3fe3f5d4ebb,scooter,253,563,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014556,014716,2019,30.283,-97.744,30.289,-97.743
c8da7790-59cd-4638-8a26-e8d963ae544a,56e89e36-0c9e-4445-b341-1226e63c10f0,scooter,611,3058,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,5,5,013282,011700,2019,30.251,-97.765,30.233,-97.788
9c66c123-016b-4b8f-9829-a49e3bbcd50d,c8d8df11-0ec0-4d99-8f8d-9e77b7ffa3f4,scooter,521,1996,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015018,015018,2019,30.257,-97.739,30.257,-97.739
a114cdfc-38f6-4978-9f4a-1d4181760411,52456c92-45cd-4b71-9b81-fbaa596d900c,scooter,133,1,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,015656,015656,2019,30.276,-97.729,30.277,-97.729
92066c52-0e92-47f8-909d-cd78ec0da815,4deefe80-3a83-4700-b426-c341d926e63a,scooter,285,669,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014864,014392,2019,30.267,-97.74,30.267,-97.747
d4fe3896-1589-4aa9-93e0-c7330ced4a50,25f9dd17-ca2e-4a6d-8b92-2a637207ef32,scooter,34,111,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014862,014862,2019,30.262,-97.74,30.262,-97.741
0fbd0094-83e9-44f5-be47-d4d64061c41d,daef3610-2d5e-4302-a726-d0308f47443b,scooter,186,1165,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,3,3,016742,016424,2019,30.237,-97.713,30.231,-97.717
3d298d0c-c9c6-46bc-ba9f-62431fa9cd0d,6de6f7f2-e6a8-429a-a10f-cef514bb8bb8,scooter,137,18,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014393,014234,2019,30.269,-97.749,30.267,-97.752
c961fe0f-37d4-4a3c-9727-5bffaae13c47,7180a86a-a63d-4850-a1d4-a186b2083b0c,scooter,182,623,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,9,015816,015344,2019,30.283,-97.727,30.283,-97.734
22715901-0eee-4ce9-9f07-255807627317,c85cc99a-1ceb-4511-b727-f7f461a1e8ad,scooter,20,0,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,11,0,9,9,014714,014714,2019,30.285,-97.743,30.285,-97.743
be258ebc-dac9-42d0-b38d-f0fed7c77430,c831102d-a091-4358-b3cd-0638b5d4bdd9,scooter,187,406,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,11,0,3,3,015646,015490,2019,30.254,-97.73,30.257,-97.73
9f109818-2a54-49eb-85b4-a64fc9e4b7f9,d79a3bc8-823a-47a3-a640-560787105039,scooter,346,868,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,1,014865,014866,2019,30.268,-97.742,30.272,-97.741
f9948156-2e0f-401a-97f6-e5e3f3bbfd97,19168a4d-60e9-46b2-a482-4e7994fe8c51,scooter,196,741,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,11,0,3,3,014691,015165,2019,30.229,-97.743,30.232,-97.737
85c31bda-4f21-4d63-9960-29ea351cf677,d1b9a8e2-ac0b-40f2-8f70-66a8da14a530,scooter,216,938,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,3,015328,015641,2019,30.247,-97.733,30.242,-97.728
9cc3c15c-cb42-4468-bc07-65afb9c04748,2e67b0ce-0d03-4a74-b27f-06fdfeeaebf0,scooter,40,33,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014862,014862,2019,30.262,-97.741,30.262,-97.741
485e4cef-a690-4b0f-94a7-8e666e3331d1,191e2ada-f644-4105-aaeb-d1ef91512579,scooter,377,763,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,5,5,012018,011543,2019,30.241,-97.785,30.235,-97.79
360ea349-aa3b-4a97-9081-0112c21765f6,2ea6b684-7c2f-4342-adff-5aaf71a00b21,scooter,385,672,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014866,014706,2019,30.27,-97.741,30.266,-97.743
b7b74f9f-96ef-437f-a065-710f08daa93a,759f425d-c153-4822-b6e7-9cd729ccd766,scooter,178,0,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015032,014874,2019,30.292,-97.739,30.289,-97.74
e0cd2d04-a8c6-454a-b3a5-7ab795d68cef,da562d70-1ad3-41d7-9a50-83b30d69b345,scooter,40,29,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014716,014716,2019,30.288,-97.744,30.288,-97.744
098dc017-9ed9-495b-a128-5ede61e79d23,3d3ece3f-3076-4b1d-9a30-75bfe05e5951,scooter,343,710,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,015808,015495,2019,30.264,-97.727,30.268,-97.731
4e3e3681-dce2-4a30-b43e-8436000cb08d,47dfa803-88fe-42ad-83f2-2079830c11f5,scooter,439,2078,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015665,015343,2019,30.298,-97.728,30.281,-97.733
8022d950-7fc6-4a44-8184-bdaa9800ea0a,2c39d8f6-763d-4be4-98f6-387755037b60,scooter,498,1688,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014545,015329,2019,30.257,-97.746,30.247,-97.734
03047a05-e3df-4358-9f14-971d529ba9d8,5731ef59-105b-40ba-9c50-208736deaf35,scooter,349,539,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014393,014391,2019,30.269,-97.749,30.265,-97.747
4c1ab7ce-1335-44a1-9c5c-62a13a4f570c,acc04a3a-ad54-4818-b9d4-d2abb62a4dea,scooter,156,535,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014393,014391,2019,30.269,-97.748,30.265,-97.747
2a85d9bd-0fa4-45f1-ac8e-68a4ec9d49db,b726392a-fc2f-4b44-8158-f1bad78711af,scooter,194,518,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014400,014871,2019,30.286,-97.748,30.283,-97.74
eb8c34c2-a8a4-4ddd-b695-4e786d9b50d3,1e00bf80-ec36-47ff-aa34-f7ba7d7e197d,scooter,407,261,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,9,015500,015186,2019,30.281,-97.733,30.283,-97.736
4a9ed00d-feb0-4e99-b7f9-8242681c9e7f,d7443424-0bff-4dbb-8894-60be7d0870a0,scooter,274,797,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,016289,016919,2019,30.284,-97.719,30.285,-97.71
1f26ef1f-c529-45fb-8a02-6ea02645339f,73e8b0bf-3aae-4f80-8683-c5d7c3b3989a,scooter,221,913,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014402,014874,2019,30.29,-97.748,30.291,-97.741
6a68f415-df5c-4325-bc0c-8204f6a2954c,577a99bb-de79-4a1d-b329-9d0598a00f43,scooter,812,1436,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015825,015824,2019,30.304,-97.726,30.302,-97.725
1a06fa9e-6e67-4e46-9d47-6b4a89d1f945,3d252664-e866-4240-99e2-b9e4492533e9,scooter,611,1081,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014546,014385,2019,30.26,-97.747,30.251,-97.749
fdb94b95-7007-4385-a854-41167dbaeecc,45178795-0370-4a97-8b53-fb1e7c0551c0,scooter,489,466,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,9,015500,015186,2019,30.281,-97.733,30.283,-97.736
260944a4-9565-40f0-926a-c15c8a836718,5963b7b0-6fce-4f52-8238-7bae274fa38c,scooter,66,0,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015179,015179,2019,30.266,-97.736,30.266,-97.738
f0312fcb-6263-48ae-8304-7a30cdda6edc,50b069b9-80e4-4d2c-9848-e6c82f7b2033,scooter,297,1098,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014560,015187,2019,30.292,-97.745,30.286,-97.737
1b3ef5e9-2bfc-4525-b091-33d5021d71b3,c2a6d838-0a7b-4e58-8aae-4acb9df0a6a2,scooter,74,232,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015336,015179,2019,30.266,-97.735,30.266,-97.736
39dc4325-908d-41ba-98c4-12fb71eb0cf5,046dee8a-6649-4b47-af68-19d9280118fa,scooter,103,366,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,1,015495,015652,2019,30.269,-97.731,30.268,-97.728
ec758fc1-09f6-4591-8a8e-c11884dc5a25,21cf28d2-a5de-4293-b618-007b3df12e29,scooter,256,588,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015186,014872,2019,30.283,-97.737,30.286,-97.742
f4fb8f52-d180-4ba9-9a26-2b90e02743d3,57b1dbeb-cc68-4e8a-909f-887b7d724a8e,scooter,193,278,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014717,014874,2019,30.29,-97.743,30.291,-97.741
f8eccb03-6ba7-4d08-b2ae-98e2fafd5d3f,02b5b3d5-de85-4937-aa5f-fa5b583bc08a,scooter,249,335,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015018,015019,2019,30.258,-97.739,30.26,-97.739
9710588f-6302-46ab-9baf-130b8b415211,19168a4d-60e9-46b2-a482-4e7994fe8c51,scooter,203,514,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,3,015007,014691,2019,30.232,-97.737,30.229,-97.743
9852f849-4ca2-41fa-8dbe-e7d2bf93da17,1c411c16-9b68-4339-a426-86c7ea9cec41,scooter,566,2277,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,013918,013910,2019,30.263,-97.754,30.246,-97.755
d3a72c95-0e90-4b01-94f6-d5edbb388470,b0738ddb-da7e-4dfe-aadc-d03e142b4908,scooter,384,257,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014709,014552,2019,30.272,-97.745,30.272,-97.745
6597db48-9b38-4e10-86f6-9486de5ec975,9d01381b-45dc-4ce0-8554-7a236cd427d4,scooter,457,1123,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014873,014402,2019,30.287,-97.741,30.291,-97.747
02018036-1e75-44e7-b6a6-3f79e042faa5,3ad1044d-484d-44cf-ae40-9364ea725abd,scooter,320,118,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,3,3,013434,013434,2019,30.236,-97.761,30.236,-97.762
c7d4d29e-bf4a-4bdb-b222-cae5af347db2,31a881ee-6934-48ff-b18a-cfdcc5e2d807,scooter,234,781,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,3,3,015805,015491,2019,30.257,-97.725,30.26,-97.733
320a23e0-2a8d-4f8a-87f2-af3590dc4368,ebb4b316-3688-43e8-a346-a2944c5527af,scooter,420,905,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014714,014875,2019,30.284,-97.744,30.293,-97.741
d260cd0b-b087-416f-943b-6ac67f5f3d89,e2daaf33-10e2-429f-a5c0-c4c2c88516a0,scooter,459,1796,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,10,7,014252,014257,2019,30.309,-97.75,30.322,-97.75
b2d5ba8e-3d2d-4f2a-a384-b2a0e03e3427,98b6ba61-ceae-4487-a57e-599fdc64e52e,scooter,305,617,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014550,014391,2019,30.268,-97.746,30.265,-97.749
12826666-80be-41e8-8cfa-e1402907a454,05ac872c-44c2-4201-8e61-009e939e9dae,scooter,312,1120,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,014550,014391,2019,30.268,-97.746,30.265,-97.748
b48cf1c7-d52e-4c7c-a79b-566b963b295d,373eb736-9e55-48ed-b679-aecb844b3671,scooter,726,2737,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,10,014557,014723,2019,30.286,-97.746,30.305,-97.743
ecde310d-646e-4f0f-8e9d-661d13c09a96,5b63fc4a-22ad-430e-ac05-53c4a3f8533e,scooter,2040,4733,02/24/2019 10:15:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015195,014557,2019,30.304,-97.735,30.285,-97.746
c866a725-3472-4c91-9530-5cad1f9c6f89,18009acd-241a-4168-a684-be6365d2a733,scooter,210,262,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015021,015178,2019,30.265,-97.739,30.264,-97.737
e90f039e-7a47-4895-ae87-4bd5e8c5e871,ff58db4a-a2e7-43f1-aa35-a8401e378c39,scooter,509,2274,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,5,014073,013284,2019,30.259,-97.753,30.254,-97.766
1435dc00-9e7c-490e-852c-73f32333079d,24105f5d-6392-426c-a5b7-74394fab19d8,scooter,680,1485,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,5,9,013759,014546,2019,30.261,-97.758,30.259,-97.746
789f19c8-d4c8-4765-973f-3305e4d43ec9,3fe47331-3d8b-40f7-b34f-97dc2ad4d596,scooter,1161,2108,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015019,014705,2019,30.26,-97.739,30.263,-97.743
d1b23678-bb44-42a4-adfb-317fd464e4fd,8bc3a36c-0fdb-479f-b4f5-011fcdec2e8a,scooter,1230,3224,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015019,014705,2019,30.26,-97.739,30.263,-97.743
8e3186ec-0f98-40ff-ad97-d5d93cd76859,926217b0-f7ad-4caf-9a22-ecaa307f828c,scooter,377,1376,02/24/2019 10:45:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,1,9,015495,014864,2019,30.27,-97.731,30.267,-97.74
e2bcf281-1c41-45e4-a161-0993228b995f,5bbf7263-dca6-47f9-b2e9-b54611333df4,scooter,485,1169,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,9,9,015186,014873,2019,30.283,-97.737,30.287,-97.741
820d2677-6dbb-48b7-b352-ace6790641d4,87a3a6dc-40e2-4def-889a-be13bd83c872,scooter,1260,2821,02/24/2019 10:30:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,5,9,013445,013916,2019,30.264,-97.763,30.259,-97.754
c5a3ae9c-9c91-4d35-a9a0-7744d1ebc25d,5298cc2b-14ac-4d49-8150-b23ed859ac14,scooter,1473,3941,02/24/2019 10:15:00 AM,02/24/2019 10:45:00 AM,02/24/2019 05:02:13 PM,2,10,0,5,9,013602,013916,2019,30.261,-97.76,30.259,-97.754
ce46354a-f879-4f3f-b493-6639480b4009,7ccf6db5-5c7a-4a91-8703-a98df44627c5,scooter,404,1499,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:15:15 PM,2,10,0,9,9,014718,015029,2019,30.294,-97.745,30.284,-97.739
dc22b6f1-116d-414a-98b1-401bb69b016f,160d26dc-a7ba-4bbe-9916-f10bfb8d36e0,scooter,246,615,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014718,014715,2019,30.295,-97.743,30.286,-97.744
72ca3cd9-1517-45ba-952b-8b079a71bd8f,dbd835e7-551b-4be4-a854-72c31e855373,scooter,532,1294,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,015188,015032,2019,30.289,-97.735,30.291,-97.74
b90925d5-af20-476d-a3b9-36971cd53527,9b8252e8-d486-4f35-a858-728fcabdc727,scooter,224,483,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014874,014873,2019,30.291,-97.741,30.288,-97.741
07ffc2a8-94ad-4317-9a8d-138df655dbf8,624828a6-1a5d-4b4c-85fb-92cbffac5258,scooter,191,694,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014549,014078,2019,30.267,-97.747,30.27,-97.753
58597ed8-4d32-481a-9a63-b98dc2c83fdc,a5dcef49-1670-4d71-a329-a7ab3243a333,scooter,314,547,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014715,014714,2019,30.287,-97.743,30.285,-97.743
8b8f9acf-333c-45dc-96d4-f33a2c2edf9a,b66dd964-065f-4192-b870-2fea81073f00,scooter,508,1665,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,1,015346,015341,2019,30.29,-97.735,30.278,-97.735
a567e3c7-91e3-4ac5-8b29-38d0f55caa18,80da5e38-692b-43ec-afca-cc2b85a3dcbd,scooter,538,1774,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,3,3,017855,017063,2019,30.262,-97.696,30.251,-97.707
fed6fb9e-822e-4130-bf3a-a40875a14942,1fe754f7-bf16-4a3f-8c4b-3bb197f9b4fa,scooter,598,1034,02/24/2019 11:00:00 AM,02/24/2019 11:15:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014548,013919,2019,30.264,-97.746,30.267,-97.754
f0041d54-54b1-4866-8d1d-3b385c3ad45f,2ddc3079-1182-4f3d-8afc-a4434a830a8f,scooter,611,1031,02/24/2019 11:00:00 AM,02/24/2019 11:15:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014548,013919,2019,30.265,-97.745,30.267,-97.754
e6fbde19-117e-411d-9c9c-bc8f5ab7a33c,19168a4d-60e9-46b2-a482-4e7994fe8c51,scooter,541,2513,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,3,9,015165,014225,2019,30.232,-97.737,30.245,-97.751
199277fd-6038-4542-adfc-d7c025e1861e,32287b88-872c-44e5-8466-f4f7bdbba9ed,scooter,573,0,02/24/2019 11:00:00 AM,02/24/2019 11:15:00 AM,02/24/2019 05:17:10 PM,2,11,0,2,2,014366,014523,2019,30.206,-97.747,30.206,-97.745
f0968a6b-b4a4-49e8-b324-5d71beaa1108,76ef1fc5-6141-485f-a281-a5c834d5db0b,scooter,485,906,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014401,014871,2019,30.288,-97.749,30.283,-97.741
b66d0f13-1298-4bb1-9723-e5758b66658c,b9c646cf-d2e4-4e57-85a8-fc5d80c425fb,scooter,277,913,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014873,015186,2019,30.288,-97.741,30.283,-97.738
5f749882-da25-4431-a74e-a9dfb5f7035c,5963b7b0-6fce-4f52-8238-7bae274fa38c,scooter,113,0,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,015179,015022,2019,30.266,-97.738,30.266,-97.738
9787eeae-9036-4979-8350-04e5c7c713c8,96782c71-56c5-459c-b2fa-cac00da9d4f2,scooter,373,1106,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014875,014871,2019,30.293,-97.742,30.282,-97.742
9f72317c-cd87-492c-8534-3526151c8d8e,3703a579-c5b2-4335-8e04-238b331815a8,scooter,57,125,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014880,015038,2019,30.304,-97.741,30.305,-97.74
6b5741bb-df96-4266-850c-6b41af53fbdb,2764a702-f31b-439f-92a6-6acc4a6e14a8,scooter,316,124,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014244,014244,2019,30.289,-97.75,30.289,-97.75
16914adb-b55d-4fe7-87df-7dfc7b45e87c,06eb97a4-ff72-4595-8dd1-09691307a7b7,scooter,212,1023,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014718,014557,2019,30.294,-97.743,30.285,-97.744
fc4a1c30-e746-4bc2-9934-e796f7094502,9bff55db-d027-4e66-a908-6ed1cf8bfde0,scooter,374,1298,02/24/2019 11:00:00 AM,02/24/2019 11:15:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,015351,015189,2019,30.301,-97.734,30.29,-97.736
56bbb4d9-3119-4434-9dec-0a70f290fb91,17c19266-49b6-47db-8ffd-f9de2bd9099e,scooter,234,271,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,015021,014864,2019,30.265,-97.738,30.267,-97.74
7089d64e-2362-4553-990b-6ec5775aac1c,318d1b61-677c-41ed-8733-06dd75e58cb3,scooter,243,1053,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014558,015186,2019,30.288,-97.747,30.283,-97.738
5548b42b-256e-49de-a039-80773218376b,38fdd8c2-3f3b-4bd2-82ad-0eb520880887,scooter,286,636,02/24/2019 11:00:00 AM,02/24/2019 11:15:00 AM,02/24/2019 05:17:10 PM,2,11,0,9,9,014546,014391,2019,30.26,-97.747,30.265,-97.748
d625ea33-9ebc-416e-9ead-c989c477a943,3314b22c-25b1-4e9c-ae30-d9424eb6efb4,scooter,595,1582,02/24/2019 11:00:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,11,0,10,10,014723,015040,2019,30.305,-97.743,30.31,-97.74
d1f57e10-b660-4560-b489-2a76d5c660b4,8210d4a6-ccdf-490a-bf12-35cc60577004,scooter,828,3854,02/24/2019 10:45:00 AM,02/24/2019 11:00:00 AM,02/24/2019 05:17:10 PM,2,10,0,3,9,013588,014073,2019,30.228,-97.761,30.259,-97.752
